State,County,msa,pop100,CountyName,MSAName,FMRType,StateName,State_Alpha,New_FMR0,New_FMR1,New_FMR2,New_FMR3,New_FMR4
31,27,10000,9615,Cedar County,,40,Nebraska,NE,253,326,416,532,605
31,29,10000,4068,Chase County,,40,Nebraska,NE,253,344,416,532,635
31,31,10000,6148,Cherry County,,40,Nebraska,NE,253,343,416,535,630
31,33,10000,9830,Cheyenne County,,40,Nebraska,NE,283,326,416,532,605
31,35,10000,7039,Clay County,,40,Nebraska,NE,253,326,416,532,605
31,37,10000,10441,Colfax County,,40,Nebraska,NE,276,339,416,532,605
31,39,10000,10203,Cuming County,,40,Nebraska,NE,253,344,416,532,605
31,41,10000,11793,Custer County,,40,Nebraska,NE,283,328,416,532,629
31,45,10000,9060,Dawes County,,40,Nebraska,NE,271,326,416,536,633
31,47,10000,24365,Dawson County,,40,Nebraska,NE,278,339,416,536,605
31,49,10000,2098,Deuel County,,40,Nebraska,NE,253,326,416,532,605
31,51,10000,6339,Dixon County,,40,Nebraska,NE,282,326,416,532,605
31,53,10000,36160,Dodge County,,40,Nebraska,NE,253,326,429,565,605
31,57,10000,2292,Dundy County,,40,Nebraska,NE,253,326,416,532,605
31,59,10000,6634,Fillmore County,,40,Nebraska,NE,253,326,416,532,605
31,61,10000,3574,Franklin County,,40,Nebraska,NE,253,326,416,537,605
31,63,10000,3099,Frontier County,,40,Nebraska,NE,284,326,416,532,605
31,65,10000,5324,Furnas County,,40,Nebraska,NE,253,326,416,532,630
31,67,10000,22993,Gage County,,40,Nebraska,NE,253,327,424,539,605
31,69,10000,2292,Garden County,,40,Nebraska,NE,253,339,416,535,633
31,71,10000,1902,Garfield County,,40,Nebraska,NE,253,326,416,532,605
31,73,10000,2143,Gosper County,,40,Nebraska,NE,253,326,416,532,612
31,75,10000,747,Grant County,,40,Nebraska,NE,253,326,416,532,605
31,77,10000,2714,Greeley County,,40,Nebraska,NE,253,326,416,532,615
31,79,10000,53534,Hall County,,40,Nebraska,NE,304,400,533,701,786
31,81,10000,9403,Hamilton County,,40,Nebraska,NE,253,326,416,536,605
31,83,10000,3786,Harlan County,,40,Nebraska,NE,253,326,416,533,605
31,85,10000,1068,Hayes County,,40,Nebraska,NE,253,341,416,532,630
31,87,10000,3111,Hitchcock County,,40,Nebraska,NE,253,326,416,532,605
31,89,10000,11551,Holt County,,40,Nebraska,NE,253,326,416,532,605
31,91,10000,783,Hooker County,,40,Nebraska,NE,253,341,416,533,605
31,93,10000,6567,Howard County,,40,Nebraska,NE,253,326,416,532,605
31,95,10000,8333,Jefferson County,,40,Nebraska,NE,253,326,416,532,605
31,97,10000,4488,Johnson County,,40,Nebraska,NE,253,330,416,532,605
31,99,10000,6882,Kearney County,,40,Nebraska,NE,253,326,416,532,633
31,101,10000,8875,Keith County,,40,Nebraska,NE,253,326,416,532,605
31,103,10000,983,Keya Paha County,,40,Nebraska,NE,253,326,416,532,605
31,105,10000,4089,Kimball County,,40,Nebraska,NE,253,326,416,533,633
31,107,10000,9374,Knox County,,40,Nebraska,NE,253,338,416,532,605
31,111,10000,34632,Lincoln County,,40,Nebraska,NE,259,339,416,532,605
31,113,10000,774,Logan County,,40,Nebraska,NE,253,326,416,532,634
31,115,10000,712,Loup County,,40,Nebraska,NE,253,326,416,532,632
31,117,10000,533,McPherson County,,40,Nebraska,NE,253,326,416,533,605
31,119,10000,35226,Madison County,,40,Nebraska,NE,259,341,451,584,712
31,121,10000,8204,Merrick County,,40,Nebraska,NE,253,326,416,532,605
31,123,10000,5440,Morrill County,,40,Nebraska,NE,253,328,416,532,630
31,125,10000,4038,Nance County,,40,Nebraska,NE,253,326,416,532,605
31,127,10000,7576,Nemaha County,,40,Nebraska,NE,253,326,416,532,605
31,129,10000,5057,Nuckolls County,,40,Nebraska,NE,253,326,416,532,605
31,131,10000,15396,Otoe County,,40,Nebraska,NE,253,326,416,532,634
31,133,10000,3087,Pawnee County,,40,Nebraska,NE,253,326,416,536,605
31,135,10000,3200,Perkins County,,40,Nebraska,NE,253,326,416,532,605
31,137,10000,9747,Phelps County,,40,Nebraska,NE,283,326,416,533,633
31,139,10000,7857,Pierce County,,40,Nebraska,NE,253,326,416,532,605
31,141,10000,31662,Platte County,,40,Nebraska,NE,253,326,416,580,605
31,143,10000,5639,Polk County,,40,Nebraska,NE,253,326,416,532,605
31,145,10000,11448,Red Willow County,,40,Nebraska,NE,253,326,416,532,615
31,147,10000,9531,Richardson County,,40,Nebraska,NE,253,326,416,532,605
31,149,10000,1756,Rock County,,40,Nebraska,NE,253,333,416,532,605
31,151,10000,13843,Saline County,,40,Nebraska,NE,253,340,416,532,605
31,155,10000,19830,Saunders County,,40,Nebraska,NE,253,326,416,532,605
31,157,10000,36951,Scotts Bluff County,,40,Nebraska,NE,257,338,429,532,630
31,159,10000,16496,Seward County,,40,Nebraska,NE,314,326,425,532,605
31,161,10000,6198,Sheridan County,,40,Nebraska,NE,253,326,416,532,606
31,163,10000,3318,Sherman County,,40,Nebraska,NE,253,328,416,532,634
31,165,10000,1475,Sioux County,,40,Nebraska,NE,253,326,416,532,633
31,167,10000,6455,Stanton County,,40,Nebraska,NE,253,326,416,532,605
31,169,10000,6055,Thayer County,,40,Nebraska,NE,253,343,416,532,605
31,171,10000,729,Thomas County,,40,Nebraska,NE,253,326,416,532,605
31,173,10000,7171,Thurston County,,40,Nebraska,NE,253,326,416,532,605
31,175,10000,4647,Valley County,,40,Nebraska,NE,253,326,416,532,605
31,179,10000,9851,Wayne County,,40,Nebraska,NE,289,326,416,532,630
31,181,10000,4061,Webster County,,40,Nebraska,NE,253,326,416,532,605
31,183,10000,886,Wheeler County,,40,Nebraska,NE,253,326,416,533,605
31,185,10000,14598,York County,,40,Nebraska,NE,253,326,421,532,605
32,3,4120,1375765,Clark County,"Las Vegas, NV--AZ MSA",50,Nevada,NV,606,719,856,1191,1407
32,23,4120,32485,Nye County,"Las Vegas, NV--AZ MSA",50,Nevada,NV,606,719,856,1191,1407
32,31,6720,339486,Washoe County,"Reno, NV MSA",40,Nevada,NV,556,644,828,1153,1364
32,1,10000,23982,Churchill County,,40,Nevada,NV,489,498,664,915,1086
32,5,10000,41259,Douglas County,,40,Nevada,NV,439,640,804,1116,1241
32,7,10000,45291,Elko County,,40,Nevada,NV,444,509,677,894,1113
32,9,10000,971,Esmeralda County,,40,Nevada,NV,472,589,663,826,926
32,11,10000,1651,Eureka County,,40,Nevada,NV,361,589,663,825,923
32,13,10000,16106,Humboldt County,,40,Nevada,NV,530,557,671,881,941
32,15,10000,5794,Lander County,,40,Nevada,NV,365,564,663,828,1085
32,17,10000,4165,Lincoln County,,40,Nevada,NV,362,544,663,830,928
32,19,10000,34501,Lyon County,,40,Nevada,NV,431,516,663,922,1086
32,21,10000,5071,Mineral County,,40,Nevada,NV,367,501,666,874,1093
32,27,10000,6693,Pershing County,,40,Nevada,NV,502,509,677,847,969
32,29,10000,3399,Storey County,,40,Nevada,NV,509,515,677,943,1113
32,33,10000,9181,White Pine County,,40,Nevada,NV,362,499,663,894,940
32,510,10000,52457,Carson City,,40,Nevada,NV,380,520,696,967,1141
33,15,1120,8778,Rockingham County,"Boston, MA--NH PMSA",40,New Hampshire,NH,1007,1135,1419,1775,2084
33,15,4160,131357,Rockingham County,"Lawrence, MA--NH PMSA",40,New Hampshire,NH,639,771,971,1214,1492
33,11,4560,10914,Hillsborough County,"Lowell, MA--NH PMSA",40,New Hampshire,NH,682,881,1065,1334,1491
33,11,4760,149985,Hillsborough County,"Manchester, NH PMSA",40,New Hampshire,NH,499,712,888,1110,1244
33,13,4760,16564,Merrimack County,"Manchester, NH PMSA",40,New Hampshire,NH,499,712,888,1110,1244
33,15,4760,31829,Rockingham County,"Manchester, NH PMSA",40,New Hampshire,NH,499,712,888,1110,1244
33,11,5350,190949,Hillsborough County,"Nashua, NH PMSA",40,New Hampshire,NH,588,820,1016,1382,1643
33,15,6450,94376,Rockingham County,"Portsmouth--Rochester, NH--ME PMSA",40,New Hampshire,NH,604,723,930,1193,1463
33,17,6450,104947,Strafford County,"Portsmouth--Rochester, NH--ME PMSA",40,New Hampshire,NH,604,723,930,1193,1463
33,1,10000,56325,Belknap County,,40,New Hampshire,NH,474,548,720,974,1182
33,3,10000,43666,Carroll County,,40,New Hampshire,NH,395,543,724,908,1131
33,5,10000,73825,Cheshire County,,40,New Hampshire,NH,492,583,746,973,1152
33,7,10000,33111,Coos County,,40,New Hampshire,NH,340,415,531,694,820
33,9,10000,81743,Grafton County,,40,New Hampshire,NH,437,527,702,908,1146
33,11,10000,28993,Hillsborough County,,40,New Hampshire,NH,465,581,775,1024,1233
33,13,10000,119661,Merrimack County,,40,New Hampshire,NH,489,585,729,935,1042
33,15,10000,11019,Rockingham County,,40,New Hampshire,NH,508,594,796,1104,1274
33,17,10000,7286,Strafford County,,40,New Hampshire,NH,449,610,814,1020,1143
33,19,10000,40458,Sullivan County,,40,New Hampshire,NH,473,480,624,819,874
34,1,560,252552,Atlantic County,"Atlantic--Cape May, NJ PMSA",40,New Jersey,NJ,561,639,850,1064,1217
34,9,560,102326,Cape May County,"Atlantic--Cape May, NJ PMSA",40,New Jersey,NJ,561,639,850,1064,1217
34,3,875,884118,Bergen County,"Bergen--Passaic, NJ PMSA",50,New Jersey,NJ,793,967,1133,1510,1862
34,31,875,489049,Passaic County,"Bergen--Passaic, NJ PMSA",50,New Jersey,NJ,793,967,1133,1510,1862
34,17,3640,608975,Hudson County,"Jersey City, NJ PMSA",40,New Jersey,NJ,772,911,1061,1349,1484
34,19,5015,121989,Hunterdon County,"Middlesex--Somerset--Hunterdon, NJ PMSA",40,New Jersey,NJ,851,932,1164,1581,1825
34,23,5015,750162,Middlesex County,"Middlesex--Somerset--Hunterdon, NJ PMSA",40,New Jersey,NJ,851,932,1164,1581,1825
34,35,5015,297490,Somerset County,"Middlesex--Somerset--Hunterdon, NJ PMSA",40,New Jersey,NJ,851,932,1164,1581,1825
34,25,5190,615301,Monmouth County,"Monmouth--Ocean, NJ PMSA",40,New Jersey,NJ,666,798,1013,1346,1578
34,29,5190,510916,Ocean County,"Monmouth--Ocean, NJ PMSA",40,New Jersey,NJ,666,798,1013,1346,1578
34,13,5640,793633,Essex County,"Newark, NJ PMSA",50,New Jersey,NJ,640,819,987,1242,1569
34,27,5640,470212,Morris County,"Newark, NJ PMSA",50,New Jersey,NJ,640,819,987,1242,1569
34,37,5640,144166,Sussex County,"Newark, NJ PMSA",50,New Jersey,NJ,640,819,987,1242,1569
34,39,5640,522541,Union County,"Newark, NJ PMSA",50,New Jersey,NJ,640,819,987,1242,1569
34,41,5640,102437,Warren County,"Newark, NJ PMSA",50,New Jersey,NJ,640,819,987,1242,1569
34,5,6160,423394,Burlington County,"Philadelphia, PA--NJ PMSA",50,New Jersey,NJ,587,721,892,1115,1399
34,7,6160,508932,Camden County,"Philadelphia, PA--NJ PMSA",50,New Jersey,NJ,587,721,892,1115,1399
34,15,6160,254673,Gloucester County,"Philadelphia, PA--NJ PMSA",50,New Jersey,NJ,587,721,892,1115,1399
34,33,6160,64285,Salem County,"Philadelphia, PA--NJ PMSA",50,New Jersey,NJ,587,721,892,1115,1399
34,21,8480,350761,Mercer County,"Trenton, NJ PMSA",40,New Jersey,NJ,573,798,973,1318,1591
34,11,8760,146438,Cumberland County,"Vineland--Millville--Bridgeton, NJ PMSA",40,New Jersey,NJ,541,658,793,990,1113
35,1,200,556678,Bernalillo County,"Albuquerque, NM MSA",50,New Mexico,NM,451,539,673,928,1096
35,43,200,89908,Sandoval County,"Albuquerque, NM MSA",50,New Mexico,NM,451,539,673,928,1096
35,61,200,66152,Valencia County,"Albuquerque, NM MSA",50,New Mexico,NM,451,539,673,928,1096
35,13,4100,174682,Dona Ana County,"Las Cruces, NM MSA",40,New Mexico,NM,315,396,471,645,761
35,28,7490,18343,Los Alamos County,"Santa Fe, NM MSA",40,New Mexico,NM,457,646,798,1072,1214
35,49,7490,129292,Santa Fe County,"Santa Fe, NM MSA",40,New Mexico,NM,457,646,798,1072,1214
35,3,10000,3543,Catron County,,40,New Mexico,NM,292,340,422,568,641
35,5,10000,61382,Chaves County,,40,New Mexico,NM,292,331,436,601,641
35,6,10000,25595,Cibola County,,40,New Mexico,NM,303,331,422,568,641
35,7,10000,14189,Colfax County,,40,New Mexico,NM,292,338,422,568,641
35,9,10000,45044,Curry County,,40,New Mexico,NM,292,338,442,568,641
35,11,10000,2240,De Baca County,,40,New Mexico,NM,292,331,422,568,641
35,15,10000,51658,Eddy County,,40,New Mexico,NM,299,330,422,568,660
35,17,10000,31002,Grant County,,40,New Mexico,NM,345,393,503,675,762
35,19,10000,4680,Guadalupe County,,40,New Mexico,NM,292,330,422,568,645
35,21,10000,810,Harding County,,40,New Mexico,NM,292,330,422,568,641
35,23,10000,5932,Hidalgo County,,40,New Mexico,NM,292,330,422,568,641
35,25,10000,55511,Lea County,,40,New Mexico,NM,292,330,422,568,641
35,27,10000,19411,Lincoln County,,40,New Mexico,NM,330,338,446,587,735
35,29,10000,25016,Luna County,,40,New Mexico,NM,320,352,451,605,683
35,31,10000,74798,McKinley County,,40,New Mexico,NM,292,365,465,579,650
35,33,10000,5180,Mora County,,40,New Mexico,NM,292,330,422,568,641
35,35,10000,62298,Otero County,,40,New Mexico,NM,292,330,422,588,641
35,37,10000,10155,Quay County,,40,New Mexico,NM,292,421,474,594,664
35,39,10000,41190,Rio Arriba County,,40,New Mexico,NM,340,348,428,568,641
35,41,10000,18018,Roosevelt County,,40,New Mexico,NM,292,330,422,568,641
35,45,10000,113801,San Juan County,,40,New Mexico,NM,329,352,439,610,723
35,47,10000,30126,San Miguel County,,40,New Mexico,NM,322,330,435,568,641
35,51,10000,13270,Sierra County,,40,New Mexico,NM,292,330,422,568,641
35,53,10000,18078,Socorro County,,40,New Mexico,NM,292,330,422,568,658
35,55,10000,29979,Taos County,,40,New Mexico,NM,500,506,675,844,1111
35,57,10000,16911,Torrance County,,40,New Mexico,NM,319,345,422,568,641
35,59,10000,4174,Union County,,40,New Mexico,NM,292,355,422,568,641
36,1,160,294565,Albany County,"Albany--Schenectady--Troy, NY MSA",40,New York,NY,419,516,634,795,888
36,57,160,49708,Montgomery County,"Albany--Schenectady--Troy, NY MSA",40,New York,NY,419,516,634,795,888
36,83,160,152538,Rensselaer County,"Albany--Schenectady--Troy, NY MSA",40,New York,NY,419,516,634,795,888
36,91,160,200635,Saratoga County,"Albany--Schenectady--Troy, NY MSA",40,New York,NY,419,516,634,795,888
36,93,160,146555,Schenectady County,"Albany--Schenectady--Troy, NY MSA",40,New York,NY,419,516,634,795,888
36,95,160,31582,Schoharie County,"Albany--Schenectady--Troy, NY MSA",40,New York,NY,419,516,634,795,888
36,7,960,200536,Broome County,"Binghamton, NY MSA",40,New York,NY,376,422,527,668,752
36,107,960,51784,Tioga County,"Binghamton, NY MSA",40,New York,NY,376,422,527,668,752
36,29,1280,950265,Erie County,"Buffalo--Niagara Falls, NY MSA",50,New York,NY,437,517,624,778,873
36,63,1280,219846,Niagara County,"Buffalo--Niagara Falls, NY MSA",50,New York,NY,437,517,624,778,873
36,27,2281,280150,Dutchess County,"Dutchess County, NY PMSA",40,New York,NY,671,851,1054,1369,1599
36,15,2335,91070,Chemung County,"Elmira, NY MSA",40,New York,NY,376,422,518,657,781
36,113,2975,63303,Warren County,"Glens Falls, NY MSA",40,New York,NY,376,489,596,746,834
36,115,2975,61042,Washington County,"Glens Falls, NY MSA",40,New York,NY,376,489,596,746,834
36,13,3610,139750,Chautauqua County,"Jamestown, NY MSA",40,New York,NY,376,422,509,657,752
36,59,5380,1334544,Nassau County,"Nassau--Suffolk, NY PMSA",40,New York,NY,901,1085,1324,1843,1974
36,103,5380,1419369,Suffolk County,"Nassau--Suffolk, NY PMSA",40,New York,NY,901,1085,1324,1843,1974
36,5,5600,1332650,Bronx County,"New York, NY PMSA",40,New York,NY,848,944,1073,1342,1504
36,47,5600,2465326,Kings County,"New York, NY PMSA",40,New York,NY,848,944,1073,1342,1504
36,61,5600,1537195,New York County,"New York, NY PMSA",40,New York,NY,848,944,1073,1342,1504
36,79,5600,95745,Putnam County,"New York, NY PMSA",40,New York,NY,848,944,1073,1342,1504
36,81,5600,2229379,Queens County,"New York, NY PMSA",40,New York,NY,848,944,1073,1342,1504
36,85,5600,443728,Richmond County,"New York, NY PMSA",40,New York,NY,848,944,1073,1342,1504
36,87,5600,286753,Rockland County,"New York, NY PMSA",40,New York,NY,848,944,1073,1342,1504
36,119,5601,923459,Westchester County,Westchester County MSA*,40,New York,NY,814,1062,1294,1680,2006
36,71,5660,341367,Orange County,"Newburgh, NY--PA PMSA",40,New York,NY,538,697,855,1084,1237
36,37,6840,60370,Genesee County,"Rochester, NY MSA",40,New York,NY,405,527,639,820,895
36,51,6840,64328,Livingston County,"Rochester, NY MSA",40,New York,NY,405,527,639,820,895
36,55,6840,735343,Monroe County,"Rochester, NY MSA",40,New York,NY,405,527,639,820,895
36,69,6840,100224,Ontario County,"Rochester, NY MSA",40,New York,NY,405,527,639,820,895
36,73,6840,44171,Orleans County,"Rochester, NY MSA",40,New York,NY,405,527,639,820,895
36,117,6840,93765,Wayne County,"Rochester, NY MSA",40,New York,NY,405,527,639,820,895
36,11,8160,81963,Cayuga County,"Syracuse, NY MSA",40,New York,NY,403,485,600,766,849
36,53,8160,69441,Madison County,"Syracuse, NY MSA",40,New York,NY,403,485,600,766,849
36,67,8160,458336,Onondaga County,"Syracuse, NY MSA",40,New York,NY,403,485,600,766,849
36,75,8160,122377,Oswego County,"Syracuse, NY MSA",40,New York,NY,403,485,600,766,849
36,43,8680,64427,Herkimer County,"Utica--Rome, NY MSA",40,New York,NY,376,422,509,657,752
36,65,8680,235469,Oneida County,"Utica--Rome, NY MSA",40,New York,NY,376,422,509,657,752
36,3,10000,49927,Allegany County,,40,New York,NY,376,422,509,657,752
36,9,10000,83955,Cattaraugus County,,40,New York,NY,376,422,509,657,752
36,17,10000,51401,Chenango County,,40,New York,NY,401,422,509,657,752
36,19,10000,79894,Clinton County,,40,New York,NY,376,422,548,684,767
36,21,10000,63094,Columbia County,,40,New York,NY,471,495,635,831,889
36,23,10000,48599,Cortland County,,40,New York,NY,376,450,563,703,833
36,25,10000,48055,Delaware County,,40,New York,NY,376,422,509,657,808
36,31,10000,38851,Essex County,,40,New York,NY,376,428,538,673,752
36,33,10000,51134,Franklin County,,40,New York,NY,376,422,509,657,752
36,35,10000,55073,Fulton County,,40,New York,NY,376,422,509,657,752
36,39,10000,48195,Greene County,,40,New York,NY,376,489,586,756,922
36,41,10000,5379,Hamilton County,,40,New York,NY,376,453,521,657,752
36,45,10000,111738,Jefferson County,,40,New York,NY,405,478,562,703,789
36,49,10000,26944,Lewis County,,40,New York,NY,376,422,509,657,752
36,77,10000,61676,Otsego County,,40,New York,NY,376,446,513,661,841
36,89,10000,111931,St. Lawrence County,,40,New York,NY,376,422,509,657,752
36,97,10000,19224,Schuyler County,,40,New York,NY,407,435,516,718,846
36,99,10000,33342,Seneca County,,40,New York,NY,402,433,522,674,752
36,101,10000,98726,Steuben County,,40,New York,NY,390,444,509,664,752
36,105,10000,73966,Sullivan County,,40,New York,NY,489,548,667,922,935
36,109,10000,96501,Tompkins County,,40,New York,NY,492,529,679,949,1118
36,111,10000,177749,Ulster County,,40,New York,NY,462,643,773,1007,1266
36,121,10000,43424,Wyoming County,,40,New York,NY,376,422,509,657,752
36,123,10000,24621,Yates County,,40,New York,NY,376,422,509,657,752
37,21,480,206330,Buncombe County,"Asheville, NC MSA",40,North Carolina,NC,369,446,582,758,819
37,115,480,19635,Madison County,"Asheville, NC MSA",40,North Carolina,NC,369,446,582,758,819
37,25,1520,131063,Cabarrus County,"Charlotte--Gastonia--Rock Hill, NC--SC MSA",40,North Carolina,NC,549,619,697,920,1101
37,71,1520,190365,Gaston County,"Charlotte--Gastonia--Rock Hill, NC--SC MSA",40,North Carolina,NC,549,619,697,920,1101
37,109,1520,63780,Lincoln County,"Charlotte--Gastonia--Rock Hill, NC--SC MSA",40,North Carolina,NC,549,619,697,920,1101
37,119,1520,695454,Mecklenburg County,"Charlotte--Gastonia--Rock Hill, NC--SC MSA",40,North Carolina,NC,549,619,697,920,1101
37,159,1520,130340,Rowan County,"Charlotte--Gastonia--Rock Hill, NC--SC MSA",40,North Carolina,NC,549,619,697,920,1101
37,179,1520,123677,Union County,"Charlotte--Gastonia--Rock Hill, NC--SC MSA",40,North Carolina,NC,549,619,697,920,1101
37,51,2560,302963,Cumberland County,"Fayetteville, NC MSA",40,North Carolina,NC,404,460,515,713,848
37,191,2980,113329,Wayne County,"Goldsboro, NC MSA",40,North Carolina,NC,367,423,513,661,774
37,1,3120,130800,Alamance County,"Greensboro--Winston-Salem--High Point, NC MSA",40,North Carolina,NC,438,500,595,821,834
37,57,3120,147246,Davidson County,"Greensboro--Winston-Salem--High Point, NC MSA",40,North Carolina,NC,438,500,595,821,834
37,59,3120,34835,Davie County,"Greensboro--Winston-Salem--High Point, NC MSA",40,North Carolina,NC,438,500,595,821,834
37,67,3120,306067,Forsyth County,"Greensboro--Winston-Salem--High Point, NC MSA",40,North Carolina,NC,438,500,595,821,834
37,81,3120,421048,Guilford County,"Greensboro--Winston-Salem--High Point, NC MSA",40,North Carolina,NC,438,500,595,821,834
37,151,3120,130454,Randolph County,"Greensboro--Winston-Salem--High Point, NC MSA",40,North Carolina,NC,438,500,595,821,834
37,169,3120,44711,Stokes County,"Greensboro--Winston-Salem--High Point, NC MSA",40,North Carolina,NC,438,500,595,821,834
37,197,3120,36348,Yadkin County,"Greensboro--Winston-Salem--High Point, NC MSA",40,North Carolina,NC,438,500,595,821,834
37,147,3150,133798,Pitt County,"Greenville, NC MSA",40,North Carolina,NC,454,461,597,805,984
37,3,3290,33603,Alexander County,"Hickory--Morganton--Lenoir, NC MSA",40,North Carolina,NC,418,455,529,667,790
37,23,3290,89148,Burke County,"Hickory--Morganton--Lenoir, NC MSA",40,North Carolina,NC,418,455,529,667,790
37,27,3290,77415,Caldwell County,"Hickory--Morganton--Lenoir, NC MSA",40,North Carolina,NC,418,455,529,667,790
37,35,3290,141685,Catawba County,"Hickory--Morganton--Lenoir, NC MSA",40,North Carolina,NC,418,455,529,667,790
37,133,3605,150355,Onslow County,"Jacksonville, NC MSA",40,North Carolina,NC,378,440,499,691,818
37,53,5720,18190,Currituck County,"Norfolk--Virginia Beach--Newport News, VA--NC MSA",50,North Carolina,NC,562,632,748,1044,1226
37,37,6640,49329,Chatham County,"Raleigh--Durham--Chapel Hill, NC MSA",40,North Carolina,NC,561,680,799,1073,1264
37,63,6640,223314,Durham County,"Raleigh--Durham--Chapel Hill, NC MSA",40,North Carolina,NC,561,680,799,1073,1264
37,69,6640,47260,Franklin County,"Raleigh--Durham--Chapel Hill, NC MSA",40,North Carolina,NC,561,680,799,1073,1264
37,101,6640,121965,Johnston County,"Raleigh--Durham--Chapel Hill, NC MSA",40,North Carolina,NC,561,680,799,1073,1264
37,135,6640,118227,Orange County,"Raleigh--Durham--Chapel Hill, NC MSA",40,North Carolina,NC,561,680,799,1073,1264
37,183,6640,627846,Wake County,"Raleigh--Durham--Chapel Hill, NC MSA",40,North Carolina,NC,561,680,799,1073,1264
37,65,6895,55606,Edgecombe County,"Rocky Mount, NC MSA",40,North Carolina,NC,353,382,464,615,678
37,127,6895,87420,Nash County,"Rocky Mount, NC MSA",40,North Carolina,NC,353,382,464,615,678
37,19,9200,73143,Brunswick County,"Wilmington, NC MSA",40,North Carolina,NC,486,532,651,891,1063
37,129,9200,160307,New Hanover County,"Wilmington, NC MSA",40,North Carolina,NC,486,532,651,891,1063
37,5,10000,10677,Alleghany County,,40,North Carolina,NC,312,365,436,562,665
37,7,10000,25275,Anson County,,40,North Carolina,NC,312,359,436,562,637
37,9,10000,24384,Ashe County,,40,North Carolina,NC,312,359,436,562,637
37,11,10000,17167,Avery County,,40,North Carolina,NC,347,392,477,598,667
37,13,10000,44958,Beaufort County,,40,North Carolina,NC,312,359,436,562,637
37,15,10000,19773,Bertie County,,40,North Carolina,NC,312,359,436,562,637
37,17,10000,32278,Bladen County,,40,North Carolina,NC,312,359,436,562,637
37,29,10000,6885,Camden County,,40,North Carolina,NC,312,398,531,663,744
37,31,10000,59383,Carteret County,,40,North Carolina,NC,352,387,471,655,729
37,33,10000,23501,Caswell County,,40,North Carolina,NC,312,359,436,562,637
37,39,10000,24298,Cherokee County,,40,North Carolina,NC,312,359,436,562,637
37,41,10000,14526,Chowan County,,40,North Carolina,NC,312,359,436,562,637
37,43,10000,8775,Clay County,,40,North Carolina,NC,312,359,436,562,637
37,45,10000,96287,Cleveland County,,40,North Carolina,NC,397,465,556,736,813
37,47,10000,54749,Columbus County,,40,North Carolina,NC,312,359,436,562,637
37,49,10000,91436,Craven County,,40,North Carolina,NC,312,390,468,614,657
37,55,10000,29967,Dare County,,40,North Carolina,NC,323,512,590,809,827
37,61,10000,49063,Duplin County,,40,North Carolina,NC,312,359,436,562,637
37,73,10000,10516,Gates County,,40,North Carolina,NC,312,359,436,562,637
37,75,10000,7993,Graham County,,40,North Carolina,NC,312,359,436,562,637
37,77,10000,48498,Granville County,,40,North Carolina,NC,329,359,436,577,654
37,79,10000,18974,Greene County,,40,North Carolina,NC,312,359,436,562,637
37,83,10000,57370,Halifax County,,40,North Carolina,NC,312,359,436,562,637
37,85,10000,91025,Harnett County,,40,North Carolina,NC,351,406,493,637,720
37,87,10000,54033,Haywood County,,40,North Carolina,NC,324,369,449,603,656
37,89,10000,89173,Henderson County,,40,North Carolina,NC,403,415,513,682,786
37,91,10000,22601,Hertford County,,40,North Carolina,NC,312,359,436,562,637
37,93,10000,33646,Hoke County,,40,North Carolina,NC,312,359,436,562,637
37,95,10000,5826,Hyde County,,40,North Carolina,NC,312,359,436,562,637
37,97,10000,122660,Iredell County,,40,North Carolina,NC,421,431,568,711,794
37,99,10000,33121,Jackson County,,40,North Carolina,NC,383,442,537,751,981
37,103,10000,10381,Jones County,,40,North Carolina,NC,312,359,436,562,637
37,105,10000,49040,Lee County,,40,North Carolina,NC,312,398,471,610,661
37,107,10000,59648,Lenoir County,,40,North Carolina,NC,312,359,436,562,637
37,111,10000,42151,McDowell County,,40,North Carolina,NC,312,380,455,622,737
37,113,10000,29811,Macon County,,40,North Carolina,NC,312,372,436,562,637
37,117,10000,25593,Martin County,,40,North Carolina,NC,312,359,436,562,637
37,121,10000,15687,Mitchell County,,40,North Carolina,NC,312,407,467,638,667
37,123,10000,26822,Montgomery County,,40,North Carolina,NC,312,359,436,562,637
37,125,10000,74769,Moore County,,40,North Carolina,NC,358,432,516,706,846
37,131,10000,22086,Northampton County,,40,North Carolina,NC,312,359,436,562,637
37,137,10000,12934,Pamlico County,,40,North Carolina,NC,312,359,436,562,637
37,139,10000,34897,Pasquotank County,,40,North Carolina,NC,359,385,479,665,672
37,141,10000,41082,Pender County,,40,North Carolina,NC,376,455,525,678,828
37,143,10000,11368,Perquimans County,,40,North Carolina,NC,312,359,436,562,637
37,145,10000,35623,Person County,,40,North Carolina,NC,312,359,467,610,715
37,149,10000,18324,Polk County,,40,North Carolina,NC,404,513,574,729,828
37,153,10000,46564,Richmond County,,40,North Carolina,NC,312,359,436,562,637
37,155,10000,123339,Robeson County,,40,North Carolina,NC,312,367,436,562,637
37,157,10000,91928,Rockingham County,,40,North Carolina,NC,312,359,436,562,637
37,161,10000,62899,Rutherford County,,40,North Carolina,NC,386,440,535,689,782
37,163,10000,60161,Sampson County,,40,North Carolina,NC,312,359,436,562,637
37,165,10000,35998,Scotland County,,40,North Carolina,NC,312,359,436,562,637
37,167,10000,58100,Stanly County,,40,North Carolina,NC,312,359,443,598,637
