msa,State,County,FMR0,FMR1,FMR2,FMR3,FMR4,State_Alpha,CountyName,pop,FMRtype,msaname,StateName,FMRArea
3660,47,19,327,390,484,627,743,TN,Carter,51505,40,"Johnson City-Kingsport-Bristol, TN-VA",TENNESSEE,3660
3660,47,73,327,390,484,627,743,TN,Hawkins,44565,40,"Johnson City-Kingsport-Bristol, TN-VA",TENNESSEE,3660
3660,47,163,327,390,484,627,743,TN,Sullivan,143596,40,"Johnson City-Kingsport-Bristol, TN-VA",TENNESSEE,3660
3660,47,171,327,390,484,627,743,TN,Unicoi,16549,40,"Johnson City-Kingsport-Bristol, TN-VA",TENNESSEE,3660
3660,47,179,327,390,484,627,743,TN,Washington,92315,40,"Johnson City-Kingsport-Bristol, TN-VA",TENNESSEE,3660
3840,47,1,327,402,505,674,809,TN,Anderson,68250,40,"Knoxville, TN",TENNESSEE,3840
3840,47,9,327,402,505,674,809,TN,Blount,85969,40,"Knoxville, TN",TENNESSEE,3840
3840,47,93,327,402,505,674,809,TN,Knox,335749,40,"Knoxville, TN",TENNESSEE,3840
3840,47,105,327,402,505,674,809,TN,Loudon,31255,40,"Knoxville, TN",TENNESSEE,3840
3840,47,155,327,402,505,674,809,TN,Sevier,51043,40,"Knoxville, TN",TENNESSEE,3840
3840,47,173,327,402,505,674,809,TN,Union,13694,40,"Knoxville, TN",TENNESSEE,3840
4920,47,47,456,532,624,867,910,TN,Fayette,25559,40,"Memphis, TN-AR-MS",TENNESSEE,4920
4920,47,157,456,532,624,867,910,TN,Shelby,826330,40,"Memphis, TN-AR-MS",TENNESSEE,4920
4920,47,167,456,532,624,867,910,TN,Tipton,37568,40,"Memphis, TN-AR-MS",TENNESSEE,4920
5360,47,21,458,548,676,921,1033,TN,Cheatham,27140,40,"Nashville, TN",TENNESSEE,5360
5360,47,37,458,548,676,921,1033,TN,Davidson,510784,40,"Nashville, TN",TENNESSEE,5360
5360,47,43,458,548,676,921,1033,TN,Dickson,35061,40,"Nashville, TN",TENNESSEE,5360
5360,47,147,458,548,676,921,1033,TN,Robertson,41494,40,"Nashville, TN",TENNESSEE,5360
5360,47,149,458,548,676,921,1033,TN,Rutherford,118570,40,"Nashville, TN",TENNESSEE,5360
5360,47,165,458,548,676,921,1033,TN,Sumner,103281,40,"Nashville, TN",TENNESSEE,5360
5360,47,187,458,548,676,921,1033,TN,Williamson,81021,40,"Nashville, TN",TENNESSEE,5360
5360,47,189,458,548,676,921,1033,TN,Wilson,67675,40,"Nashville, TN",TENNESSEE,5360
10000,47,3,254,326,399,503,559,TN,Bedford,30411,40,,TENNESSEE,4700003
10000,47,5,274,312,375,494,553,TN,Benton,14524,40,,TENNESSEE,4700005
10000,47,7,254,297,375,494,553,TN,Bledsoe,9669,40,,TENNESSEE,4700007
10000,47,11,254,320,427,577,703,TN,Bradley,73712,40,,TENNESSEE,4700011
10000,47,13,256,297,375,494,553,TN,Campbell,35079,40,,TENNESSEE,4700013
10000,47,15,254,297,375,494,553,TN,Cannon,10467,40,,TENNESSEE,4700015
10000,47,17,254,309,375,494,553,TN,Carroll,27514,40,,TENNESSEE,4700017
10000,47,25,254,297,375,494,553,TN,Claiborne,26137,40,,TENNESSEE,4700025
10000,47,27,258,297,375,494,553,TN,Clay,7238,40,,TENNESSEE,4700027
10000,47,29,254,297,375,494,553,TN,Cocke,29141,40,,TENNESSEE,4700029
10000,47,31,254,353,398,553,630,TN,Coffee,40339,40,,TENNESSEE,4700031
10000,47,33,254,297,375,494,553,TN,Crockett,13378,40,,TENNESSEE,4700033
10000,47,35,267,297,390,543,553,TN,Cumberland,34736,40,,TENNESSEE,4700035
10000,47,39,254,297,375,494,553,TN,Decatur,10472,40,,TENNESSEE,4700039
10000,47,41,254,297,375,494,553,TN,DeKalb,14360,40,,TENNESSEE,4700041
10000,47,45,317,321,428,536,667,TN,Dyer,34854,40,,TENNESSEE,4700045
10000,47,49,254,297,375,494,553,TN,Fentress,14669,40,,TENNESSEE,4700049
10000,47,51,265,297,375,516,607,TN,Franklin,34725,40,,TENNESSEE,4700051
10000,47,53,254,297,375,494,553,TN,Gibson,46315,40,,TENNESSEE,4700053
10000,47,55,254,323,400,501,560,TN,Giles,25741,40,,TENNESSEE,4700055
10000,47,57,258,297,375,494,553,TN,Grainger,17095,40,,TENNESSEE,4700057
10000,47,59,254,297,375,494,553,TN,Greene,55853,40,,TENNESSEE,4700059
10000,47,61,254,297,375,494,553,TN,Grundy,13362,40,,TENNESSEE,4700061
10000,47,63,254,298,392,520,553,TN,Hamblen,50480,40,,TENNESSEE,4700063
10000,47,67,254,297,375,494,553,TN,Hancock,6739,40,,TENNESSEE,4700067
10000,47,69,254,297,375,494,553,TN,Hardeman,23377,40,,TENNESSEE,4700069
10000,47,71,254,297,375,494,553,TN,Hardin,22633,40,,TENNESSEE,4700071
10000,47,75,266,310,412,516,577,TN,Haywood,19437,40,,TENNESSEE,4700075
10000,47,77,254,297,375,494,553,TN,Henderson,21844,40,,TENNESSEE,4700077
10000,47,79,254,297,375,494,553,TN,Henry,27888,40,,TENNESSEE,4700079
10000,47,81,300,304,403,532,564,TN,Hickman,16754,40,,TENNESSEE,4700081
10000,47,83,254,297,375,494,553,TN,Houston,7018,40,,TENNESSEE,4700083
10000,47,85,254,310,375,494,553,TN,Humphreys,15795,40,,TENNESSEE,4700085
10000,47,87,254,297,375,494,553,TN,Jackson,9297,40,,TENNESSEE,4700087
10000,47,89,277,297,386,494,613,TN,Jefferson,33016,40,,TENNESSEE,4700089
10000,47,91,254,297,375,494,553,TN,Johnson,13766,40,,TENNESSEE,4700091
10000,47,95,254,297,375,494,553,TN,Lake,7129,40,,TENNESSEE,4700095
10000,47,97,254,297,379,494,553,TN,Lauderdale,23491,40,,TENNESSEE,4700097
10000,47,99,254,297,375,494,553,TN,Lawrence,35303,40,,TENNESSEE,4700099
10000,47,101,254,297,375,494,553,TN,Lewis,9247,40,,TENNESSEE,4700101
10000,47,103,254,297,380,494,553,TN,Lincoln,28157,40,,TENNESSEE,4700103
10000,47,107,254,297,375,496,553,TN,McMinn,42383,40,,TENNESSEE,4700107
10000,47,109,254,297,375,494,553,TN,McNairy,22422,40,,TENNESSEE,4700109
10000,47,111,254,297,375,494,553,TN,Macon,15906,40,,TENNESSEE,4700111
10000,47,117,298,325,424,536,596,TN,Marshall,21539,40,,TENNESSEE,4700117
10000,47,119,364,371,494,619,689,TN,Maury,54812,40,,TENNESSEE,4700119
10000,47,121,254,297,375,494,553,TN,Meigs,8033,40,,TENNESSEE,4700121
10000,47,123,254,297,375,494,553,TN,Monroe,30541,40,,TENNESSEE,4700123
10000,47,127,254,297,375,494,553,TN,Moore,4721,40,,TENNESSEE,4700127
10000,47,129,254,297,375,494,553,TN,Morgan,17300,40,,TENNESSEE,4700129
10000,47,131,294,298,382,506,553,TN,Obion,31717,40,,TENNESSEE,4700131
10000,47,133,254,297,375,494,553,TN,Overton,17636,40,,TENNESSEE,4700133
10000,47,135,254,300,375,494,553,TN,Perry,6612,40,,TENNESSEE,4700135
10000,47,137,254,297,375,494,553,TN,Pickett,4548,40,,TENNESSEE,4700137
10000,47,139,254,297,375,494,553,TN,Polk,13643,40,,TENNESSEE,4700139
10000,47,141,309,312,400,550,592,TN,Putnam,51373,40,,TENNESSEE,4700141
10000,47,143,254,317,375,500,553,TN,Rhea,24344,40,,TENNESSEE,4700143
10000,47,145,274,297,375,505,607,TN,Roane,47227,40,,TENNESSEE,4700145
10000,47,151,254,297,375,494,553,TN,Scott,18358,40,,TENNESSEE,4700151
10000,47,153,254,297,375,494,553,TN,Sequatchie,8863,40,,TENNESSEE,4700153
10000,47,159,254,297,375,494,553,TN,Smith,14143,40,,TENNESSEE,4700159
10000,47,161,254,297,375,494,553,TN,Stewart,9479,40,,TENNESSEE,4700161
10000,47,169,254,312,414,519,680,TN,Trousdale,5920,40,,TENNESSEE,4700169
10000,47,175,254,297,375,494,553,TN,Van Buren,4846,40,,TENNESSEE,4700175
10000,47,177,282,297,385,494,553,TN,Warren,32992,40,,TENNESSEE,4700177
10000,47,181,254,297,375,494,553,TN,Wayne,13935,40,,TENNESSEE,4700181
10000,47,183,275,297,375,494,553,TN,Weakley,31972,40,,TENNESSEE,4700183
10000,47,185,258,297,375,494,553,TN,White,20090,40,,TENNESSEE,4700185
40,48,441,359,399,515,695,845,TX,Taylor,119655,40,"Abilene, TX",TEXAS,40
320,48,375,304,384,477,665,784,TX,Potter,97874,40,"Amarillo, TX",TEXAS,320
320,48,381,304,384,477,665,784,TX,Randall,89673,40,"Amarillo, TX",TEXAS,320
640,48,21,565,684,911,1265,1496,TX,Bastrop,38263,50,"Austin-San Marcos, TX",TEXAS,640
640,48,55,565,684,911,1265,1496,TX,Caldwell,26392,50,"Austin-San Marcos, TX",TEXAS,640
640,48,209,565,684,911,1265,1496,TX,Hays,65614,50,"Austin-San Marcos, TX",TEXAS,640
640,48,453,565,684,911,1265,1496,TX,Travis,576407,50,"Austin-San Marcos, TX",TEXAS,640
640,48,491,565,684,911,1265,1496,TX,Williamson,139551,50,"Austin-San Marcos, TX",TEXAS,640
840,48,199,346,419,510,675,714,TX,Hardin,41320,40,"Beaumont-Port Arthur, TX",TEXAS,840
840,48,245,346,419,510,675,714,TX,Jefferson,239397,40,"Beaumont-Port Arthur, TX",TEXAS,840
840,48,361,346,419,510,675,714,TX,Orange,80509,40,"Beaumont-Port Arthur, TX",TEXAS,840
1145,48,39,519,578,722,1006,1183,TX,Brazoria,191707,40,"Brazoria, TX",TEXAS,1145
1240,48,61,318,401,501,628,784,TX,Cameron,260120,40,"Brownsville-Harlingen-San Benito, TX",TEXAS,1240
1260,48,41,404,470,594,829,978,TX,Brazos,121862,40,"Bryan-College Station, TX",TEXAS,1260
1880,48,355,379,465,593,808,955,TX,Nueces,291145,40,"Corpus Christi, TX",TEXAS,1880
1880,48,409,379,465,593,808,955,TX,San Patricio,58749,40,"Corpus Christi, TX",TEXAS,1880
1920,48,85,575,662,850,1176,1391,TX,Collin,264036,50,"Dallas, TX",TEXAS,1920
1920,48,113,575,662,850,1176,1391,TX,Dallas,1852810,50,"Dallas, TX",TEXAS,1920
1920,48,121,575,662,850,1176,1391,TX,Denton,273525,50,"Dallas, TX",TEXAS,1920
1920,48,139,575,662,850,1176,1391,TX,Ellis,85167,50,"Dallas, TX",TEXAS,1920
1920,48,231,575,662,850,1176,1391,TX,Hunt,64343,50,"Dallas, TX",TEXAS,1920
1920,48,257,575,662,850,1176,1391,TX,Kaufman,52220,50,"Dallas, TX",TEXAS,1920
1920,48,397,575,662,850,1176,1391,TX,Rockwall,25604,50,"Dallas, TX",TEXAS,1920
2320,48,141,427,479,567,785,931,TX,El Paso,591610,40,"El Paso, TX",TEXAS,2320
2800,48,221,525,572,741,1035,1219,TX,Hood,28981,50,"Fort Worth-Arlington, TX",TEXAS,2800
2800,48,251,525,572,741,1035,1219,TX,Johnson,97165,50,"Fort Worth-Arlington, TX",TEXAS,2800
2800,48,367,525,572,741,1035,1219,TX,Parker,64785,50,"Fort Worth-Arlington, TX",TEXAS,2800
2800,48,439,525,572,741,1035,1219,TX,Tarrant,1170103,50,"Fort Worth-Arlington, TX",TEXAS,2800
2920,48,167,510,524,656,912,1077,TX,Galveston,217399,40,"Galveston-Texas City, TX",TEXAS,2920
3286,48,213,343,408,498,679,815,TX,Henderson,58543,40,"Henderson County, TX",TEXAS,3286
3360,48,71,514,578,747,1042,1227,TX,Chambers,20088,50,"Houston, TX",TEXAS,3360
3360,48,157,514,578,747,1042,1227,TX,Fort Bend,225421,50,"Houston, TX",TEXAS,3360
3360,48,201,514,578,747,1042,1227,TX,Harris,2818199,50,"Houston, TX",TEXAS,3360
3360,48,291,514,578,747,1042,1227,TX,Liberty,52726,50,"Houston, TX",TEXAS,3360
3360,48,339,514,578,747,1042,1227,TX,Montgomery,182201,50,"Houston, TX",TEXAS,3360
3360,48,473,514,578,747,1042,1227,TX,Waller,23390,50,"Houston, TX",TEXAS,3360
3810,48,27,426,444,561,781,858,TX,Bell,191088,40,"Killeen-Temple, TX",TEXAS,3810
3810,48,99,426,444,561,781,858,TX,Coryell,64213,40,"Killeen-Temple, TX",TEXAS,3810
4080,48,479,345,397,521,652,734,TX,Webb,133239,40,"Laredo, TX",TEXAS,4080
4420,48,183,342,386,472,644,703,TX,Gregg,104948,40,"Longview-Marshall, TX",TEXAS,4420
4420,48,203,342,386,472,644,703,TX,Harrison,57483,40,"Longview-Marshall, TX",TEXAS,4420
4420,48,459,342,386,472,644,703,TX,Upshur,31370,40,"Longview-Marshall, TX",TEXAS,4420
4600,48,303,327,415,538,747,828,TX,Lubbock,222636,40,"Lubbock, TX",TEXAS,4600
4880,48,215,296,393,450,561,631,TX,Hidalgo,383545,40,"Mc Allen-Edinburg-Mission, TX",TEXAS,4880
5800,48,135,327,378,504,701,813,TX,Ector,118934,40,"Odessa-Midland, TX",TEXAS,5800
5800,48,329,327,378,504,701,813,TX,Midland,106611,40,"Odessa-Midland, TX",TEXAS,5800
7200,48,451,304,388,470,645,761,TX,Tom Green,98458,40,"San Angelo, TX",TEXAS,7200
7240,48,29,424,489,633,880,1041,TX,Bexar,1185394,50,"San Antonio, TX",TEXAS,7240
7240,48,91,424,489,633,880,1041,TX,Comal,51832,50,"San Antonio, TX",TEXAS,7240
7240,48,187,424,489,633,880,1041,TX,Guadalupe,64873,50,"San Antonio, TX",TEXAS,7240
7240,48,493,424,489,633,880,1041,TX,Wilson,22650,50,"San Antonio, TX",TEXAS,7240
7640,48,181,304,416,501,640,766,TX,Grayson,95021,40,"Sherman-Denison, TX",TEXAS,7640
8360,48,37,330,403,493,650,690,TX,Bowie,81665,40,"Texarkana, TX-Texarkana, AR",TEXAS,8360
8640,48,423,380,420,512,709,751,TX,Smith,151309,40,"Tyler, TX",TEXAS,8640
8750,48,469,376,380,480,666,751,TX,Victoria,74361,40,"Victoria, TX",TEXAS,8750
8800,48,309,330,404,533,708,746,TX,McLennan,189123,40,"Waco, TX",TEXAS,8800
9080,48,9,364,406,491,653,770,TX,Archer,7973,40,"Wichita Falls, TX",TEXAS,9080
9080,48,485,364,406,491,653,770,TX,Wichita,122378,40,"Wichita Falls, TX",TEXAS,9080
10000,48,1,355,400,448,624,630,TX,Anderson,48024,40,,TEXAS,4800001
10000,48,3,296,341,412,552,630,TX,Andrews,14338,40,,TEXAS,4800003
10000,48,5,322,375,421,584,689,TX,Angelina,69884,40,,TEXAS,4800005
10000,48,7,296,363,485,673,679,TX,Aransas,17892,40,,TEXAS,4800007
10000,48,11,296,341,446,559,630,TX,Armstrong,2021,40,,TEXAS,4800011
10000,48,13,296,341,412,552,630,TX,Atascosa,30533,40,,TEXAS,4800013
10000,48,15,296,341,412,565,630,TX,Austin,19832,40,,TEXAS,4800015
10000,48,17,296,341,412,552,630,TX,Bailey,7064,40,,TEXAS,4800017
10000,48,19,316,341,412,559,630,TX,Bandera,10562,40,,TEXAS,4800019
10000,48,23,296,341,412,552,630,TX,Baylor,4385,40,,TEXAS,4800023
10000,48,25,296,341,412,552,630,TX,Bee,25135,40,,TEXAS,4800025
10000,48,31,296,341,435,607,640,TX,Blanco,5972,40,,TEXAS,4800031
10000,48,33,296,341,412,552,630,TX,Borden,799,40,,TEXAS,4800033
10000,48,35,296,341,412,552,630,TX,Bosque,15125,40,,TEXAS,4800035
10000,48,43,296,341,412,556,666,TX,Brewster,8681,40,,TEXAS,4800043
10000,48,45,296,341,412,552,630,TX,Briscoe,1971,40,,TEXAS,4800045
10000,48,47,296,341,412,552,630,TX,Brooks,8204,40,,TEXAS,4800047
10000,48,49,296,341,413,554,678,TX,Brown,34371,40,,TEXAS,4800049
10000,48,51,296,341,432,584,712,TX,Burleson,13625,40,,TEXAS,4800051
10000,48,53,376,434,534,742,868,TX,Burnet,22677,40,,TEXAS,4800053
10000,48,57,315,341,412,570,673,TX,Calhoun,19053,40,,TEXAS,4800057
10000,48,59,296,341,412,552,630,TX,Callahan,11859,40,,TEXAS,4800059
10000,48,63,400,405,506,633,708,TX,Camp,9904,40,,TEXAS,4800063
10000,48,65,296,341,412,552,630,TX,Carson,6576,40,,TEXAS,4800065
10000,48,67,296,341,412,552,630,TX,Cass,29982,40,,TEXAS,4800067
10000,48,69,298,341,412,552,630,TX,Castro,9070,40,,TEXAS,4800069
10000,48,73,330,342,419,552,630,TX,Cherokee,41049,40,,TEXAS,4800073
10000,48,75,296,341,412,552,630,TX,Childress,5953,40,,TEXAS,4800075
10000,48,77,296,348,412,552,643,TX,Clay,10024,40,,TEXAS,4800077
10000,48,79,296,341,412,552,630,TX,Cochran,4377,40,,TEXAS,4800079
10000,48,81,296,341,412,552,630,TX,Coke,3424,40,,TEXAS,4800081
10000,48,83,296,341,412,552,630,TX,Coleman,9710,40,,TEXAS,4800083
10000,48,87,296,341,412,552,630,TX,Collingsworth,3573,40,,TEXAS,4800087
10000,48,89,296,341,412,552,630,TX,Colorado,18383,40,,TEXAS,4800089
10000,48,93,296,341,412,552,630,TX,Comanche,13381,40,,TEXAS,4800093
10000,48,95,296,341,412,552,630,TX,Concho,3044,40,,TEXAS,4800095
10000,48,97,320,341,433,588,654,TX,Cooke,30777,40,,TEXAS,4800097
10000,48,101,296,341,412,552,630,TX,Cottle,2247,40,,TEXAS,4800101
10000,48,103,296,341,412,552,630,TX,Crane,4652,40,,TEXAS,4800103
10000,48,105,296,341,412,552,630,TX,Crockett,4078,40,,TEXAS,4800105
10000,48,107,296,341,412,552,630,TX,Crosby,7304,40,,TEXAS,4800107
10000,48,109,296,341,412,552,630,TX,Culberson,3407,40,,TEXAS,4800109
10000,48,111,296,341,412,552,630,TX,Dallam,5461,40,,TEXAS,4800111
10000,48,115,296,341,412,552,630,TX,Dawson,14349,40,,TEXAS,4800115
10000,48,117,296,341,412,552,641,TX,Deaf Smith,19153,40,,TEXAS,4800117
10000,48,119,296,354,412,552,630,TX,Delta,4857,40,,TEXAS,4800119
10000,48,123,296,341,412,552,630,TX,DeWitt,18840,40,,TEXAS,4800123
10000,48,125,296,341,412,552,630,TX,Dickens,2571,40,,TEXAS,4800125
10000,48,127,296,341,412,552,630,TX,Dimmit,10433,40,,TEXAS,4800127
10000,48,129,296,341,412,552,630,TX,Donley,3696,40,,TEXAS,4800129
10000,48,131,296,341,412,552,630,TX,Duval,12918,40,,TEXAS,4800131
10000,48,133,296,341,412,552,630,TX,Eastland,18488,40,,TEXAS,4800133
10000,48,137,296,341,412,552,630,TX,Edwards,2266,40,,TEXAS,4800137
10000,48,143,306,347,448,580,630,TX,Erath,27991,40,,TEXAS,4800143
10000,48,145,296,341,412,552,630,TX,Falls,17712,40,,TEXAS,4800145
10000,48,147,300,341,412,554,630,TX,Fannin,24804,40,,TEXAS,4800147
10000,48,149,296,341,412,552,630,TX,Fayette,20095,40,,TEXAS,4800149
10000,48,151,296,341,412,552,630,TX,Fisher,4842,40,,TEXAS,4800151
10000,48,153,296,341,412,552,630,TX,Floyd,8497,40,,TEXAS,4800153
10000,48,155,296,341,412,552,630,TX,Foard,1794,40,,TEXAS,4800155
10000,48,159,296,341,412,570,630,TX,Franklin,7802,40,,TEXAS,4800159
10000,48,161,296,341,412,552,630,TX,Freestone,15818,40,,TEXAS,4800161
10000,48,163,296,341,412,552,630,TX,Frio,13472,40,,TEXAS,4800163
10000,48,165,302,341,412,552,630,TX,Gaines,14123,40,,TEXAS,4800165
10000,48,169,296,341,412,552,630,TX,Garza,5143,40,,TEXAS,4800169
10000,48,171,296,373,481,663,676,TX,Gillespie,17204,40,,TEXAS,4800171
10000,48,173,296,341,412,552,630,TX,Glasscock,1447,40,,TEXAS,4800173
10000,48,175,296,341,412,552,630,TX,Goliad,5980,40,,TEXAS,4800175
10000,48,177,296,341,412,552,630,TX,Gonzales,17205,40,,TEXAS,4800177
10000,48,179,323,341,438,552,652,TX,Gray,23967,40,,TEXAS,4800179
10000,48,185,296,341,412,556,657,TX,Grimes,18828,40,,TEXAS,4800185
10000,48,189,296,341,412,552,630,TX,Hale,34671,40,,TEXAS,4800189
10000,48,191,296,341,412,552,630,TX,Hall,3905,40,,TEXAS,4800191
10000,48,193,296,341,412,552,630,TX,Hamilton,7733,40,,TEXAS,4800193
10000,48,195,296,341,412,552,648,TX,Hansford,5848,40,,TEXAS,4800195
10000,48,197,296,341,412,552,630,TX,Hardeman,5283,40,,TEXAS,4800197
10000,48,205,296,341,412,552,630,TX,Hartley,3634,40,,TEXAS,4800205
10000,48,207,296,341,412,552,630,TX,Haskell,6820,40,,TEXAS,4800207
10000,48,211,296,381,425,594,630,TX,Hemphill,3720,40,,TEXAS,4800211
10000,48,217,296,341,412,552,630,TX,Hill,27146,40,,TEXAS,4800217
10000,48,219,302,352,412,557,630,TX,Hockley,24199,40,,TEXAS,4800219
10000,48,223,345,371,435,607,654,TX,Hopkins,28833,40,,TEXAS,4800223
10000,48,225,296,341,412,552,630,TX,Houston,21375,40,,TEXAS,4800225
10000,48,227,314,341,412,556,630,TX,Howard,32343,40,,TEXAS,4800227
10000,48,229,356,402,448,563,739,TX,Hudspeth,2915,40,,TEXAS,4800229
10000,48,233,296,341,425,594,701,TX,Hutchinson,25689,40,,TEXAS,4800233
10000,48,235,296,341,412,552,630,TX,Irion,1629,40,,TEXAS,4800235
10000,48,237,296,341,412,552,630,TX,Jack,6981,40,,TEXAS,4800237
10000,48,239,296,342,412,552,630,TX,Jackson,13039,40,,TEXAS,4800239
10000,48,241,296,341,420,559,687,TX,Jasper,31102,40,,TEXAS,4800241
10000,48,243,296,341,412,552,630,TX,Jeff Davis,1946,40,,TEXAS,4800243
10000,48,247,296,341,412,552,630,TX,Jim Hogg,5109,40,,TEXAS,4800247
10000,48,249,296,341,412,552,639,TX,Jim Wells,37679,40,,TEXAS,4800249
10000,48,253,296,341,412,552,630,TX,Jones,16490,40,,TEXAS,4800253
10000,48,255,296,341,412,552,630,TX,Karnes,12455,40,,TEXAS,4800255
10000,48,259,296,431,485,673,797,TX,Kendall,14589,40,,TEXAS,4800259
10000,48,261,296,341,412,552,630,TX,Kenedy,460,40,,TEXAS,4800261
10000,48,263,296,341,412,552,630,TX,Kent,1010,40,,TEXAS,4800263
10000,48,265,296,383,477,665,785,TX,Kerr,36304,40,,TEXAS,4800265
10000,48,267,296,341,448,562,630,TX,Kimble,4122,40,,TEXAS,4800267
10000,48,269,296,341,412,552,630,TX,King,354,40,,TEXAS,4800269
10000,48,271,296,341,412,552,630,TX,Kinney,3119,40,,TEXAS,4800271
10000,48,273,359,373,453,633,745,TX,Kleberg,30274,40,,TEXAS,4800273
10000,48,275,296,341,412,552,630,TX,Knox,4837,40,,TEXAS,4800275
10000,48,277,296,366,431,603,712,TX,Lamar,43949,40,,TEXAS,4800277
10000,48,279,296,341,412,552,630,TX,Lamb,15072,40,,TEXAS,4800279
10000,48,281,296,341,412,559,661,TX,Lampasas,13521,40,,TEXAS,4800281
10000,48,283,296,341,412,552,630,TX,La Salle,5254,40,,TEXAS,4800283
10000,48,285,296,341,412,552,630,TX,Lavaca,18690,40,,TEXAS,4800285
10000,48,287,335,377,422,589,662,TX,Lee,12854,40,,TEXAS,4800287
10000,48,289,296,380,424,552,699,TX,Leon,12665,40,,TEXAS,4800289
10000,48,293,296,341,412,552,630,TX,Limestone,20946,40,,TEXAS,4800293
10000,48,295,296,341,412,552,630,TX,Lipscomb,3143,40,,TEXAS,4800295
10000,48,297,296,341,412,552,630,TX,Live Oak,9556,40,,TEXAS,4800297
10000,48,299,296,381,506,634,832,TX,Llano,11631,40,,TEXAS,4800299
10000,48,301,296,341,412,552,630,TX,Loving,107,40,,TEXAS,4800301
10000,48,305,296,341,412,552,630,TX,Lynn,6758,40,,TEXAS,4800305
10000,48,307,304,341,412,552,630,TX,McCulloch,8778,40,,TEXAS,4800307
10000,48,311,296,341,412,552,630,TX,McMullen,817,40,,TEXAS,4800311
10000,48,313,296,351,412,552,650,TX,Madison,10931,40,,TEXAS,4800313
10000,48,315,296,341,412,552,654,TX,Marion,9984,40,,TEXAS,4800315
10000,48,317,296,341,412,552,630,TX,Martin,4956,40,,TEXAS,4800317
10000,48,319,296,341,412,552,630,TX,Mason,3423,40,,TEXAS,4800319
10000,48,321,341,374,463,642,648,TX,Matagorda,36928,40,,TEXAS,4800321
10000,48,323,296,341,412,552,630,TX,Maverick,36378,40,,TEXAS,4800323
10000,48,325,296,341,412,552,630,TX,Medina,27312,40,,TEXAS,4800325
10000,48,327,296,341,412,552,630,TX,Menard,2252,40,,TEXAS,4800327
10000,48,331,296,341,412,552,630,TX,Milam,22946,40,,TEXAS,4800331
10000,48,333,296,341,412,552,630,TX,Mills,4531,40,,TEXAS,4800333
10000,48,335,296,341,412,552,630,TX,Mitchell,8016,40,,TEXAS,4800335
10000,48,337,296,341,412,552,630,TX,Montague,17274,40,,TEXAS,4800337
10000,48,341,296,347,412,552,641,TX,Moore,17865,40,,TEXAS,4800341
10000,48,343,296,341,412,552,630,TX,Morris,13200,40,,TEXAS,4800343
10000,48,345,296,341,412,552,630,TX,Motley,1532,40,,TEXAS,4800345
10000,48,347,311,377,488,609,720,TX,Nacogdoches,54753,40,,TEXAS,4800347
10000,48,349,354,373,447,568,630,TX,Navarro,39926,40,,TEXAS,4800349
10000,48,351,296,341,412,552,630,TX,Newton,13569,40,,TEXAS,4800351
10000,48,353,304,341,412,552,630,TX,Nolan,16594,40,,TEXAS,4800353
10000,48,357,296,341,412,552,630,TX,Ochiltree,9128,40,,TEXAS,4800357
10000,48,359,296,341,446,559,655,TX,Oldham,2278,40,,TEXAS,4800359
10000,48,363,296,341,412,552,656,TX,Palo Pinto,25055,40,,TEXAS,4800363
10000,48,365,296,348,412,552,630,TX,Panola,22035,40,,TEXAS,4800365
10000,48,369,296,341,412,552,630,TX,Parmer,9863,40,,TEXAS,4800369
10000,48,371,296,341,412,556,657,TX,Pecos,14675,40,,TEXAS,4800371
10000,48,373,330,360,419,565,685,TX,Polk,30687,40,,TEXAS,4800373
10000,48,377,296,341,412,552,630,TX,Presidio,6637,40,,TEXAS,4800377
10000,48,379,296,383,463,642,648,TX,Rains,6715,40,,TEXAS,4800379
10000,48,383,377,383,508,639,835,TX,Reagan,4514,40,,TEXAS,4800383
10000,48,385,296,341,412,552,630,TX,Real,2412,40,,TEXAS,4800385
10000,48,387,296,381,425,552,630,TX,Red River,14317,40,,TEXAS,4800387
10000,48,389,296,341,412,552,630,TX,Reeves,15852,40,,TEXAS,4800389
10000,48,391,296,341,412,552,630,TX,Refugio,7976,40,,TEXAS,4800391
10000,48,393,296,345,412,552,630,TX,Roberts,1025,40,,TEXAS,4800393
10000,48,395,296,391,436,552,630,TX,Robertson,15511,40,,TEXAS,4800395
10000,48,399,296,341,412,552,630,TX,Runnels,11294,40,,TEXAS,4800399
10000,48,401,308,341,412,552,630,TX,Rusk,43735,40,,TEXAS,4800401
10000,48,403,296,341,412,552,630,TX,Sabine,9586,40,,TEXAS,4800403
10000,48,405,296,341,412,552,630,TX,San Augustine,7999,40,,TEXAS,4800405
10000,48,407,309,349,412,552,645,TX,San Jacinto,16372,40,,TEXAS,4800407
10000,48,411,296,341,412,552,630,TX,San Saba,5401,40,,TEXAS,4800411
10000,48,413,296,341,412,552,630,TX,Schleicher,2990,40,,TEXAS,4800413
10000,48,415,296,341,426,596,704,TX,Scurry,18634,40,,TEXAS,4800415
10000,48,417,296,341,412,552,630,TX,Shackelford,3316,40,,TEXAS,4800417
10000,48,419,296,341,412,552,630,TX,Shelby,22034,40,,TEXAS,4800419
10000,48,421,296,341,412,552,630,TX,Sherman,2858,40,,TEXAS,4800421
10000,48,425,338,381,425,584,630,TX,Somervell,5360,40,,TEXAS,4800425
